timestamp,gps_time,gps_time_valid,utc_time,utc_time_valid,model_and_serial_number,raw_host_timestamp,latitude,longitude,height_above_ellipsoid,utm_northing,utm_easting,utm_down,utm_zone,height_above_msl,horizontal_accuracy,vertical_accuracy,lat_and_long_valid,ellipsoid_height_valid,msl_height_valid,horizontal_accuracy_valid,vertical_accuracy_valid,velocity_north,velocity_east,velocity_down,velocity_speed,velocity_ground_speed,velocity_heading,velocity_speed_accuracy,velocity_heading_accuracy,velocity_ned_velocity_valid,velocity_speed_valid,velocity_ground_speed_valid,velocity_heading_valid,velocity_speed_accuracy_valid,velocity_heading_accuracy_valid
1637841697391201,1321876656249918,True,1637841438249000,True,3DM-RQ1-45-ST-6239-38440,1637841697396468,56.972341,-4.4274843,330.503,6315213.449381835,413222.6768849682,-330.503,30V,279.508,8.319000244140625,9.522000312805176,True,True,True,True,True,-0.04999999701976776,-0.12999999523162842,-0.44999998807907104,0.4699999988079071,0.12999999523162842,45.775787353515625,0.5899999737739563,46.80175018310547,True,True,True,True,True,True
1637841697641390,1321876656499919,True,1637841438499000,True,3DM-RQ1-45-ST-6239-38440,1637841697644043,56.972341699999994,-4.427485,330.761,6315213.528181391,413222.63596302865,-330.761,30V,279.765,8.321999549865723,9.531000137329102,True,True,True,True,True,0.03999999910593033,-0.10999999940395355,-0.4699999988079071,0.4899999797344208,0.10999999940395355,45.775787353515625,0.5999999642372131,46.81624984741211,True,True,True,True,True,True
1637841697890264,1321876656749919,True,1637841438749000,True,3DM-RQ1-45-ST-6239-38440,1637841697890264,56.972342,-4.4274847,330.761,6315213.56119065,413222.6548962251,-330.761,30V,279.766,8.317999839782715,9.532999992370605,True,True,True,True,True,0.09999999403953552,-0.05999999865889549,-0.44999998807907104,0.4699999988079071,0.11999999731779099,45.775787353515625,0.6299999952316284,46.83147048950195,True,True,True,True,True,True
1637841698140288,1321876656999920,True,1637841439000000,True,3DM-RQ1-45-ST-6239-38440,1637841698148623,56.9723416,-4.4274838,330.607,6315213.515527349,413222.70867283415,-330.607,30V,279.612,8.312000274658203,9.52299976348877,True,True,True,True,True,0.08999999612569809,-0.029999999329447746,-0.4099999964237213,0.41999998688697815,0.08999999612569809,45.775787353515625,0.6200000047683716,46.846378326416016,True,True,True,True,True,True
1637841698390311,1321876657249920,True,1637841439249000,True,3DM-RQ1-45-ST-6239-38440,1637841698397533,56.972341699999994,-4.4274834,330.576,6315213.526149444,413222.73321948585,-330.576,30V,279.581,8.315999984741211,9.522000312805176,True,True,True,True,True,0.07000000029802322,-0.029999999329447746,-0.38999998569488525,0.3999999761581421,0.07999999821186066,45.775787353515625,0.6100000143051147,46.861000061035156,True,True,True,True,True,True
1637841698640336,1321876657499921,True,1637841439499000,True,3DM-RQ1-45-ST-6239-38440,1637841698644391,56.9723426,-4.4274843,330.898,6315213.627463162,413222.68060556246,-330.898,30V,279.903,8.319000244140625,9.515999794006348,True,True,True,True,True,0.12999999523162842,-0.05999999865889549,-0.4099999964237213,0.4399999976158142,0.14999999105930328,45.775787353515625,0.6800000071525574,46.877288818359375,True,True,True,True,True,True
1637841698890359,1321876657749921,True,1637841439749000,True,3DM-RQ1-45-ST-6239-38440,1637841698894793,56.972343699999996,-4.4274852,331.099,6315213.751037045,413222.62845671625,-331.099,30V,280.104,8.317999839782715,9.510000228881836,True,True,True,True,True,0.2199999988079071,-0.09999999403953552,-0.41999998688697815,0.47999998927116394,0.23999999463558197,45.775787353515625,0.7799999713897705,46.89596939086914,True,True,True,True,True,True
1637841699140383,1321876657999922,True,1637841440000000,True,3DM-RQ1-45-ST-6239-38440,1637841699146359,56.972344,-4.427486,331.432,6315213.78544327,413222.5805261034,-331.432,30V,280.437,8.310999870300293,9.496000289916992,True,True,True,True,True,0.25,-0.08999999612569809,-0.44999998807907104,0.5199999809265137,0.25999999046325684,45.775787353515625,0.7799999713897705,46.91477966308594,True,True,True,True,True,True
1637841699389850,1321876658249922,True,1637841440249000,True,3DM-RQ1-45-ST-6239-38440,1637841699389850,56.972344899999996,-4.4274879,331.705,6315213.888026958,413222.4671269065,-331.705,30V,280.71,8.312999725341797,9.48799991607666,True,True,True,True,True,0.20999999344348907,-0.23999999463558197,-0.47999998927116394,0.5699999928474426,0.3199999928474426,45.775787353515625,0.7599999904632568,46.93299865722656,True,True,True,True,True,True
1637841699639835,1321876658499923,True,1637841440499000,True,3DM-RQ1-45-ST-6239-38440,1637841699648011,56.972345,-4.4274885,331.926,6315213.899919022,413222.43088827445,-331.926,30V,280.931,8.315999984741211,9.482000350952148,True,True,True,True,True,0.10999999940395355,-0.20999999344348907,-0.5,0.550000011920929,0.23999999463558197,45.775787353515625,0.6699999570846558,46.94896697998047,True,True,True,True,True,True
1637841699889819,1321876658749923,True,1637841440749000,True,3DM-RQ1-45-ST-6239-38440,1637841699896460,56.972344199999995,-4.4274887,331.838,6315213.811132352,413222.41687091615,-331.838,30V,280.842,8.314000129699707,9.467000007629395,True,True,True,True,True,0.019999999552965164,-0.20999999344348907,-0.4699999988079071,0.5199999809265137,0.20999999344348907,45.775787353515625,0.6100000143051147,46.96364974975586,True,True,True,True,True,True
1637841700139802,1321876658999923,True,1637841441000000,True,3DM-RQ1-45-ST-6239-38440,1637841700147241,56.9723439,-4.4274887,331.862,6315213.777742105,413222.41617330257,-331.862,30V,280.867,8.305999755859375,9.449999809265137,True,True,True,True,True,0.03999999910593033,-0.14000000059604645,-0.4599999785423279,0.47999998927116394,0.14000000059604645,45.775787353515625,0.5999999642372131,46.97809982299805,True,True,True,True,True,True
1637841700389787,1321876659249924,True,1637841441249000,True,3DM-RQ1-45-ST-6239-38440,1637841700391099,56.9723439,-4.4274895,332.082,6315213.778758081,413222.36754507595,-332.082,30V,281.087,8.305999755859375,9.442000389099121,True,True,True,True,True,0.07000000029802322,-0.11999999731779099,-0.4699999988079071,0.4899999797344208,0.14000000059604645,45.775787353515625,0.6100000143051147,46.9928092956543,True,True,True,True,True,True
1637841700639770,1321876659499924,True,1637841441499000,True,3DM-RQ1-45-ST-6239-38440,1637841700642885,56.972342899999994,-4.4274904,332.196,6315213.668600225,413222.31051294017,-332.196,30V,281.2,8.300999641418457,9.428999900817871,True,True,True,True,True,-0.05999999865889549,-0.17999999225139618,-0.47999998927116394,0.5099999904632568,0.17999999225139618,45.775787353515625,0.5899999737739563,47.006988525390625,True,True,True,True,True,True
1637841700889755,1321876659749925,True,1637841441749000,True,3DM-RQ1-45-ST-6239-38440,1637841700895519,56.9723428,-4.4274907,332.307,6315213.6578511335,413222.2920448178,-332.307,30V,281.312,8.295000076293945,9.413999557495117,True,True,True,True,True,-0.03999999910593033,-0.11999999731779099,-0.47999998927116394,0.4899999797344208,0.11999999731779099,45.775787353515625,0.5799999833106995,47.02083969116211,True,True,True,True,True,True
1637841701139739,1321876659999925,True,1637841442000000,True,3DM-RQ1-45-ST-6239-38440,1637841701148966,56.9723435,-4.427492099999999,332.447,6315213.737539678,413222.20857318863,-332.447,30V,281.452,8.295999526977539,9.41100025177002,True,True,True,True,True,0.07000000029802322,-0.1599999964237213,-0.47999998927116394,0.5099999904632568,0.17000000178813934,45.775787353515625,0.6299999952316284,47.03580856323242,True,True,True,True,True,True
1637841701389723,1321876660249926,True,1637841442249000,True,3DM-RQ1-45-ST-6239-38440,1637841701390847,56.9723432,-4.4274926,332.609,6315213.704784415,413222.1774829317,-332.609,30V,281.61400000000003,8.293000221252441,9.41100025177002,True,True,True,True,True,0.07000000029802322,-0.11999999731779099,-0.4899999797344208,0.5,0.14000000059604645,45.775787353515625,0.6200000047683716,47.05057907104492,True,True,True,True,True,True
1637841701639707,1321876660499926,True,1637841442499000,True,3DM-RQ1-45-ST-6239-38440,1637841701648727,56.972342299999994,-4.4274922,332.48900000000003,6315213.604105679,413222.1997041995,-332.48900000000003,30V,281.494,8.286999702453613,9.39799976348877,True,True,True,True,True,0.029999999329447746,-0.08999999612569809,-0.44999998807907104,0.4599999785423279,0.08999999612569809,45.775787353515625,0.5899999737739563,47.06467056274414,True,True,True,True,True,True
1637841701889691,1321876660749927,True,1637841442749000,True,3DM-RQ1-45-ST-6239-38440,1637841701891241,56.9723427,-4.4274925,332.567,6315213.649007004,413222.18239876727,-332.567,30V,281.572,8.282999992370605,9.390999794006348,True,True,True,True,True,0.10999999940395355,-0.04999999701976776,-0.44999998807907104,0.4599999785423279,0.11999999731779099,45.775787353515625,0.6399999856948853,47.07986831665039,True,True,True,True,True,True
1637841702139675,1321876660999927,True,1637841443000000,True,3DM-RQ1-45-ST-6239-38440,1637841702140902,56.9723452,-4.4274942,332.951,6315213.929418036,413222.084877252,-332.951,30V,281.955,8.27400016784668,9.37600040435791,True,True,True,True,True,0.32999998331069946,-0.07999999821186066,-0.47999998927116394,0.5899999737739563,0.3400000035762787,45.775787353515625,0.8299999833106995,47.0997200012207,True,True,True,True,True,True
1637841702389659,1321876661249928,True,1637841443249000,True,3DM-RQ1-45-ST-6239-38440,1637841702396200,56.9723453,-4.4274949,333.099,6315213.941437102,413222.04256009543,-333.099,30V,282.103,8.267000198364258,9.371999740600586,True,True,True,True,True,0.29999998211860657,-0.10999999940395355,-0.4899999797344208,0.5799999833106995,0.3199999928474426,45.775787353515625,0.8100000023841858,47.118980407714844,True,True,True,True,True,True
1637841702639643,1321876661499928,True,1637841443499000,True,3DM-RQ1-45-ST-6239-38440,1637841702640180,56.9723441,-4.4274946,333.008,6315213.807495113,413222.0580052142,-333.008,30V,282.01300000000003,8.263999938964844,9.373000144958496,True,True,True,True,True,0.12999999523162842,-0.12999999523162842,-0.4599999785423279,0.5,0.17999999225139618,45.775787353515625,0.6699999570846558,47.13508987426758,True,True,True,True,True,True
1637841702889627,1321876661749929,True,1637841443749000,True,3DM-RQ1-45-ST-6239-38440,1637841702892770,56.972343699999996,-4.4274930999999995,332.803,6315213.7610698175,413222.1482529829,-332.803,30V,281.808,8.258999824523926,9.373000144958496,True,True,True,True,True,0.07999999821186066,0.009999999776482582,-0.41999998688697815,0.429999977350235,0.07999999821186066,45.775787353515625,0.5899999737739563,47.149208068847656,True,True,True,True,True,True
1637841703139611,1321876661999929,True,1637841444000000,True,3DM-RQ1-45-ST-6239-38440,1637841703147088,56.9723452,-4.4274939,332.738,6315213.929037043,413222.1031128367,-332.738,30V,281.742,8.260000228881836,9.378000259399414,True,True,True,True,True,0.1599999964237213,-0.07000000029802322,-0.3999999761581421,0.4399999976158142,0.17999999225139618,45.775787353515625,0.7099999785423279,47.16621780395508,True,True,True,True,True,True
1637841703389596,1321876662249930,True,1637841444249000,True,3DM-RQ1-45-ST-6239-38440,1637841703397742,56.972347299999996,-4.4274946,332.844,6315214.163657769,413222.0654464568,-332.844,30V,281.848,8.26200008392334,9.383000373840332,True,True,True,True,True,0.29999998211860657,-0.03999999910593033,-0.4099999964237213,0.5099999904632568,0.3100000023841858,45.775787353515625,0.85999995470047,47.1866569519043,True,True,True,True,True,True
1637841703639579,1321876662499930,True,1637841444499000,True,3DM-RQ1-45-ST-6239-38440,1637841703646461,56.9723456,-4.4274952,332.901,6315213.975208344,413222.02502212755,-332.901,30V,281.906,8.256999969482422,9.375,True,True,True,True,True,0.10999999940395355,-0.07999999821186066,-0.3999999761581421,0.41999998688697815,0.14000000059604645,45.775787353515625,0.6599999666213989,47.202457427978516,True,True,True,True,True,True
1637841703889564,1321876662749931,True,1637841444749000,True,3DM-RQ1-45-ST-6239-38440,1637841703894170,56.9723458,-4.4274967,332.96500000000003,6315213.999373476,413221.93430928665,-332.96500000000003,30V,281.97,8.248000144958496,9.36400032043457,True,True,True,True,True,0.009999999776482582,-0.1899999976158142,-0.4099999964237213,0.44999998807907104,0.1899999976158142,45.775787353515625,0.6200000047683716,47.217350006103516,True,True,True,True,True,True
1637841704139547,1321876662999931,True,1637841445000000,True,3DM-RQ1-45-ST-6239-38440,1637841704151249,56.972348999999994,-4.427497499999999,333.03700000000003,6315214.356552113,413221.8931223221,-333.03700000000003,30V,282.04200000000003,8.244000434875488,9.359000205993652,True,True,True,True,True,0.17000000178813934,-0.14000000059604645,-0.41999998688697815,0.47999998927116394,0.2199999988079071,45.775787353515625,0.7299999594688416,47.234649658203125,True,True,True,True,True,True
1637841704390358,1321876663249932,True,1637841445249000,True,3DM-RQ1-45-ST-6239-38440,1637841704396660,56.9723501,-4.4274962,332.776,6315214.477332056,413221.97470110736,-332.776,30V,281.78000000000003,8.23799991607666,9.35099983215332,True,True,True,True,True,0.19999998807907104,-0.009999999776482582,-0.3799999952316284,0.429999977350235,0.19999998807907104,45.775787353515625,0.75,47.252479553222656,True,True,True,True,True,True
1637841704640383,1321876663499932,True,1637841445499000,True,3DM-RQ1-45-ST-6239-38440,1637841704642831,56.972350299999995,-4.4274962,332.625,6315214.49959222,413221.9751661855,-332.625,30V,281.629,8.229999542236328,9.347000122070312,True,True,True,True,True,0.14999999105930328,0.0,-0.3499999940395355,0.3799999952316284,0.14999999105930328,45.775787353515625,0.7099999785423279,47.269287109375,True,True,True,True,True,True
1637841704890409,1321876663749933,True,1637841445749000,True,3DM-RQ1-45-ST-6239-38440,1637841704890766,56.9723529,-4.427497499999999,332.894,6315214.790625351,413221.9021913555,-332.894,30V,281.899,8.227999687194824,9.338000297546387,True,True,True,True,True,0.3100000023841858,-0.05999999865889549,-0.3799999952316284,0.5,0.3199999928474426,45.775787353515625,0.8700000047683716,47.29008865356445,True,True,True,True,True,True
1637841705140434,1321876663999933,True,1637841446000000,True,3DM-RQ1-45-ST-6239-38440,1637841705140978,56.972355,-4.427498,333.07800000000003,6315215.024992084,413221.8766820475,-333.07800000000003,30V,282.083,8.236000061035156,9.345000267028809,True,True,True,True,True,0.3499999940395355,-0.04999999701976776,-0.4099999964237213,0.5399999618530273,0.35999998450279236,45.775787353515625,0.8999999761581421,47.31159973144531,True,True,True,True,True,True
1637841705390460,1321876664249934,True,1637841446249000,True,3DM-RQ1-45-ST-6239-38440,1637841705393266,56.972356899999994,-4.4274981,333.07,6315215.236590657,413221.87502177054,-333.07,30V,282.075,8.22700023651123,9.343000411987305,True,True,True,True,True,0.4099999964237213,-0.04999999701976776,-0.3999999761581421,0.5799999833106995,0.4099999964237213,45.775787353515625,0.9399999976158142,47.333839416503906,True,True,True,True,True,True
1637841705640485,1321876664499934,True,1637841446499000,True,3DM-RQ1-45-ST-6239-38440,1637841705642234,56.9723559,-4.4274973,332.951,6315215.124273845,413221.9213245871,-332.951,30V,281.956,8.22599983215332,9.35200023651123,True,True,True,True,True,0.25999999046325684,0.019999999552965164,-0.3700000047683716,0.44999998807907104,0.25999999046325684,45.775787353515625,0.8199999928474426,47.35329055786133,True,True,True,True,True,True
1637841705890511,1321876664749935,True,1637841446749000,True,3DM-RQ1-45-ST-6239-38440,1637841705895110,56.972355699999994,-4.4274982,333.085,6315215.103156661,413221.8661527714,-333.085,30V,282.09000000000003,8.215999603271484,9.345000267028809,True,True,True,True,True,0.19999998807907104,-0.04999999701976776,-0.3799999952316284,0.4399999976158142,0.19999998807907104,45.775787353515625,0.7599999904632568,47.371238708496094,True,True,True,True,True,True
1637841706140535,1321876664999935,True,1637841447000000,True,3DM-RQ1-45-ST-6239-38440,1637841706146270,56.9723566,-4.4274987999999995,333.081,6315215.204089395,413221.8317744698,-333.081,30V,282.086,8.218999862670898,9.342000007629395,True,True,True,True,True,0.25,-0.07999999821186066,-0.3799999952316284,0.4599999785423279,0.25999999046325684,45.775787353515625,0.8299999833106995,47.391048431396484,True,True,True,True,True,True
1637841706390561,1321876665249936,True,1637841447249000,True,3DM-RQ1-45-ST-6239-38440,1637841706396755,56.972357099999996,-4.4275003,333.233,6315215.261644779,413221.7417592765,-333.233,30V,282.238,8.222000122070312,9.343000411987305,True,True,True,True,True,0.25,-0.14000000059604645,-0.38999998569488525,0.4899999797344208,0.28999999165534973,45.775787353515625,0.8399999737739563,47.410919189453125,True,True,True,True,True,True
1637841706640586,1321876665499936,True,1637841447499000,True,3DM-RQ1-45-ST-6239-38440,1637841706648753,56.9723573,-4.427503499999999,333.61400000000003,6315215.28796889,413221.54771152185,-333.61400000000003,30V,282.619,8.21399974822998,9.333999633789062,True,True,True,True,True,0.1899999976158142,-0.28999999165534973,-0.44999998807907104,0.5600000023841858,0.3400000035762787,45.775787353515625,0.7400000095367432,47.428367614746094,True,True,True,True,True,True
1637841706890612,1321876665749937,True,1637841447749000,True,3DM-RQ1-45-ST-6239-38440,1637841706892841,56.972356899999994,-4.4275044,333.76800000000003,6315215.2445915425,413221.49207462533,-333.76800000000003,30V,282.773,8.21399974822998,9.340999603271484,True,True,True,True,True,0.14000000059604645,-0.19999998807907104,-0.4599999785423279,0.5199999809265137,0.23999999463558197,45.775787353515625,0.6899999976158142,47.444618225097656,True,True,True,True,True,True
1637841707140637,1321876665999937,True,1637841448000000,True,3DM-RQ1-45-ST-6239-38440,1637841707148194,56.9723574,-4.4275049,333.795,6315215.30087695,413221.4628446975,-333.795,30V,282.8,8.208999633789062,9.336999893188477,True,True,True,True,True,0.19999998807907104,-0.12999999523162842,-0.4599999785423279,0.5099999904632568,0.23999999463558197,45.775787353515625,0.7299999594688416,47.46199035644531,True,True,True,True,True,True
1637841707390663,1321876666249938,True,1637841448249000,True,3DM-RQ1-45-ST-6239-38440,1637841707390942,56.972357099999996,-4.4275044999999995,333.698,6315215.266978706,413221.4864611805,-333.698,30V,282.702,8.20199966430664,9.331000328063965,True,True,True,True,True,0.1899999976158142,-0.05999999865889549,-0.429999977350235,0.4699999988079071,0.19999998807907104,45.775787353515625,0.7199999690055847,47.479000091552734,True,True,True,True,True,True
1637841707640688,1321876666499938,True,1637841448499000,True,3DM-RQ1-45-ST-6239-38440,1637841707645032,56.9723579,-4.4275049,333.75100000000003,6315215.356527365,413221.4640074002,-333.75100000000003,30V,282.75600000000003,8.197999954223633,9.326000213623047,True,True,True,True,True,0.28999999165534973,-0.08999999612569809,-0.41999998688697815,0.5199999809265137,0.3100000023841858,45.775787353515625,0.8299999833106995,47.498680114746094,True,True,True,True,True,True
1637841707890714,1321876666749939,True,1637841448749000,True,3DM-RQ1-45-ST-6239-38440,1637841707896310,56.9723578,-4.4275047,333.887,6315215.345143285,413221.4759319126,-333.887,30V,282.892,8.194999694824219,9.321000099182129,True,True,True,True,True,0.3100000023841858,-0.04999999701976776,-0.429999977350235,0.5299999713897705,0.3100000023841858,45.775787353515625,0.8399999737739563,47.51846694946289,True,True,True,True,True,True
1637841708140739,1321876666999939,True,1637841449000000,True,3DM-RQ1-45-ST-6239-38440,1637841708144043,56.9723566,-4.427504,333.812,6315215.210693301,413221.5156911089,-333.812,30V,282.817,8.192999839782715,9.3149995803833,True,True,True,True,True,0.22999998927116394,-0.029999999329447746,-0.3999999761581421,0.4599999785423279,0.22999998927116394,45.775787353515625,0.7699999809265137,47.53675842285156,True,True,True,True,True,True
1637841708390765,1321876667249940,True,1637841449249000,True,3DM-RQ1-45-ST-6239-38440,1637841708397097,56.9723554,-4.4275034,333.735,6315215.076370314,413221.549371782,-333.735,30V,282.74,8.192000389099121,9.309000015258789,True,True,True,True,True,0.1599999964237213,0.0,-0.3799999952316284,0.4099999964237213,0.1599999964237213,45.775787353515625,0.699999988079071,47.553367614746094,True,True,True,True,True,True
1637841708640790,1321876667499940,True,1637841449499000,True,3DM-RQ1-45-ST-6239-38440,1637841708645098,56.9723549,-4.4275033,333.591,6315215.020592902,413221.5542876066,-333.591,30V,282.595,8.196999549865723,9.312999725341797,True,True,True,True,True,0.14000000059604645,-0.03999999910593033,-0.3400000035762787,0.3700000047683716,0.14999999105930328,45.775787353515625,0.7199999690055847,47.570350646972656,True,True,True,True,True,True
1637841708890816,1321876667749941,True,1637841449749000,True,3DM-RQ1-45-ST-6239-38440,1637841708891237,56.9723542,-4.4275028,333.315,6315214.942047328,413221.5830524574,-333.315,30V,282.319,8.194000244140625,9.310999870300293,True,True,True,True,True,0.11999999731779099,-0.07999999821186066,-0.28999999165534973,0.32999998331069946,0.14000000059604645,45.775787353515625,0.7299999594688416,47.58761978149414,True,True,True,True,True,True
1637841709140841,1321876667999941,True,1637841450000000,True,3DM-RQ1-45-ST-6239-38440,1637841709147036,56.972355,-4.427503,333.403,6315215.031341989,413221.5727557268,-333.403,30V,282.408,8.20199966430664,9.319999694824219,True,True,True,True,True,0.1599999964237213,-0.08999999612569809,-0.3100000023841858,0.35999998450279236,0.17999999225139618,45.775787353515625,0.7899999618530273,47.6061897277832,True,True,True,True,True,True
1637841709390866,1321876668249942,True,1637841450249000,True,3DM-RQ1-45-ST-6239-38440,1637841709391413,56.972356,-4.4275049,333.64,6315215.145055789,413221.45958913,-333.64,30V,282.645,8.20199966430664,9.324999809265137,True,True,True,True,True,0.17999999225139618,-0.22999998927116394,-0.3499999940395355,0.4599999785423279,0.28999999165534973,45.775787353515625,0.7799999713897705,47.62452697753906,True,True,True,True,True,True
1637841709640891,1321876668499942,True,1637841450499000,True,3DM-RQ1-45-ST-6239-38440,1637841709647511,56.9723559,-4.4275044,333.603,6315215.133290713,413221.4897492208,-333.603,30V,282.608,8.206999778747559,9.336000442504883,True,True,True,True,True,0.20999999344348907,-0.14000000059604645,-0.32999998331069946,0.41999998688697815,0.25,45.775787353515625,0.8399999737739563,47.64442825317383,True,True,True,True,True,True
1637841709890917,1321876668749943,True,1637841450749000,True,3DM-RQ1-45-ST-6239-38440,1637841709893015,56.9723553,-4.4275027,333.354,6315215.064351243,413221.59168892726,-333.354,30V,282.358,8.213000297546387,9.335000038146973,True,True,True,True,True,0.22999998927116394,-0.009999999776482582,-0.28999999165534973,0.3700000047683716,0.22999998927116394,45.775787353515625,0.8899999856948853,47.66550064086914,True,True,True,True,True,True
1637841710140942,1321876668999943,True,1637841451000000,True,3DM-RQ1-45-ST-6239-38440,1637841710144358,56.972353899999995,-4.427501599999999,333.115,6315214.9071331,413221.65529715695,-333.115,30V,282.12,8.21399974822998,9.335000038146973,True,True,True,True,True,0.12999999523162842,-0.03999999910593033,-0.25,0.2800000011920929,0.12999999523162842,45.775787353515625,0.7799999713897705,47.68387985229492,True,True,True,True,True,True
1637841710390449,1321876669249944,True,1637841451249000,True,3DM-RQ1-45-ST-6239-38440,1637841710390449,56.972353999999996,-4.4275,333.128,6315214.916231212,413221.7527861218,-333.128,30V,282.133,8.218999862670898,9.338000297546387,True,True,True,True,True,0.12999999523162842,0.07999999821186066,-0.25,0.28999999165534973,0.14999999105930328,45.775787353515625,0.7099999785423279,47.70063018798828,True,True,True,True,True,True
